text,toxicity,emocao
Um dos candidatos parece que tá quase morrendo estamos bem mal representados  #DebateNaBandRS,0.4028394,Negativo
RT @onyxlorenzoni Ao vivo Debate na Band \n,0.033090975,Neutro
RT @LeonelRadde Onyx Caixa 2 mentindo na cara dura\nDizendo que nunca tivemos tanto emprego e estabilidade econômica Só se na casa de…,0.47102526,Negativo
RT @onyxlorenzoni Ao vivo Debate na Band \n,0.033090975,Neutro
RT @onyxlorenzoni Ao vivo Debate na Band \n,0.033090975,Neutro
RT @DedeLulista O Rio Grande Sul está com os piores índices na Educação o @EdegarPretto foi lá e macetou Nós já governamos o estado…,0.4491967,Negativo
RT @onyxlorenzoni Ao vivo Debate na Band \n,0.033090975,Neutro
RT @onyxlorenzoni Ao vivo Debate na Band \n,0.033090975,Neutro
@SheilaGeist @PDT_Nacional @_RodrigoNeves_ @VieiraPDT Eu ainda acho que o modelo de debate é pessimo,0.71887034,Negativo
"RT @VieiraPDT #DebateNaBandRS \n""Sou contra privatizações Venderam CEEE Distribuidora por míseros 100 mil reais Agora venderam nossa…",0.1090427,Positivo
@VieiraPDT deu show…Desnecessário falar @EdegarPretto agora…,0.4028394,Negativo
RT @onyxlorenzoni Ao vivo Debate na Band \n,0.033090975,Neutro
RT @onyxlorenzoni Ao vivo Debate na Band \n,0.033090975,Neutro
RT @onyxlorenzoni Ao vivo Debate na Band \n,0.033090975,Neutro
RT @EdegarPretto Além disso cada criança se tiver necessidade receberá café da manhã e almoço antes de voltar pra casa Toda alimentaçã…,0.28004074,Positivo
RT @EvertonPeres8 Boa Kassio Nunes\n#DebateNaBandRJ #DebateNaBandmg\n#62minutos #3em1  #DebateNaBandsp #debateband #DomingaoComHuck  #C…,0.7034202,Negativo
Vieira da Cunha pistolíssimo com baixa remuneração magistério\nDEFENDE CLASSE VIEIRINHA\n#DebateNaBandRS,0.24946095,Positivo
RT @onyxlorenzoni Ao vivo Debate na Band \n,0.033090975,Neutro
Edegar ta fazendo o trabalho dele campanha pro Lula e se apropriando de tudo o q o Olivio fez\n#DebateNaBandRS,0.16477858,Positivo
#DebateNaBandRS #LulaOlivioEdegarRuas ,0.54238683,Negativo
RT @onyxlorenzoni Ao vivo Debate na Band \n,0.033090975,Neutro
RT @olivio_dutra Hoje às 21 horas @edegarpretto participará 1º debate dos pré-candidatos ao governo Estado RS e conto contigo par…,0.055042017,Neutro
RT @olivio_dutra Hoje às 21 horas @edegarpretto participará 1º debate dos pré-candidatos ao governo Estado RS e conto contigo par…,0.055042017,Neutro
postura calma e serena de Luiz Carlos Heinze PP chama atenção O senador que na CPI da Covid foi um ferrenho defensor de Bolsonaro está paz e amor e não coloca fidelidade ao presidente à frente dos problemas estado - essa papel está com Onix\n#DebateNaBandRS,0.28004074,Positivo
RT @olivio_dutra Hoje às 21 horas @edegarpretto participará 1º debate dos pré-candidatos ao governo Estado RS e conto contigo par…,0.055042017,Neutro
@EduardoLeite_ O que você fez foi quebrar empresas desempregar pessoas destruir famílias\nVocê foi um mal para o RS,0.4503135,Negativo
RT @olivio_dutra Companheiros e companheiras não percam @edegarpretto às 21 horas em sua participação 1° debate dos pré-candidatos ao…,0.084493786,Neutro
RT @H1SaiaDaMatrix Eduardo Leite falando das mulheres sobre violência contra mulheres levantou bola para o Argenta lembrar o que ele…,0.67148936,Negativo
RT @EdegarPretto Para muitas crianças merenda é principal refeição Tenho um compromisso vou realizar um pesado investimento na educa…,0.3369688,Positivo
Vieira Da Cunha PDT criticando o Edegar PrettoPT #DebateNaBandRS,0.21829267,Positivo
RT @SigaPepeVargas Já governamos o RS e o país O presidente @LulaOficial criou 18 universidades RS centenas de institutos Aqui R…,0.16477858,Positivo
O @EdegarPretto lembrou da grande trajetória de @PedroRuasPsol na política e defendeu investimentos na Educação É isso Chega de desmontar Educação pública #LulaOlivioPrettoRuas #DebateNaBandRS ,0.10375894,Positivo
RT @OGustavoNR O Onyx mente que nem sente\n\nContando Vantagem até sobre vacinas que o governo dele ignorou\n\n#DebateNaBandRS,0.099415205,Neutro
@EdegarPretto E os professores Eu tenho 21 anos de sala de aula dois prêmios nacionais e penso em exonerar pois aposentadoria é improvável,0.15743865,Positivo
"RT @obrunnocruz Onyx  mensalão petrolão""\n\n#DebateNaBandRS ",0.027821004,Neutro
RT @matheuspggomes @EdegarPretto mostrando por que deve ser o novo Governador RS O Governo tem que ser contra privatizações gerar…,0.4028394,Negativo
O que o Leite fez com reforma da aposentadoria dos professores é desumano\n\n#DebateNaBandRS,0.3373539,Positivo
RT @amandamoraes500 O Leite proibiu estudantes nas escolas na pandemia e agora mente que trabalhou pra trazer o jovem pra escola #Debat…,0.16654672,Positivo
RT @EdegarPretto Vamos rever o acordo que Eduardo Leite fez com Bolsonaro que nos condena o estado uma subordinação completa Nós quere…,0.47102526,Negativo
Edegar fala que importa o povo está na pobreza e isso precisa mudar E não vai mudar com agenda neoliberal de Bolsonaro Leite Onyx e Heize Vai mudar com investimento público e tendo o povo como prioridade É @EdegarPretto governador e @PedroRuasPsol vice #debatenabandrs,0.22653103,Positivo
Tô quase maluca assistindo 3 debates ao mesmo tempo e posso confessar uma coisa para vocês Os candidatos @PDT_Nacional estão arrasando  @ElvisCezar12 o melhor  @_RodrigoNeves_ acabou com o FreixoCastro e @VieiraPDT é um alento em meio mentiras e bobagens \n#DebateNaBand,0.7105394,Negativo
RT @PTpoa “O trabalhador com dinheiro bolso vai comprar mais consumir mais e aumentar demanda para roda da economia girar” @Edega…,0.10089941,Positivo
"RT @obrunnocruz Onyx  mensalão petrolão""\n\n#DebateNaBandRS ",0.027821004,Neutro
"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Uma dobradinha curiosa @Heinzeoficial cita que o cenário Instituto de Educação Flores da Cunha em Porto Alegre é uma vergonha e @VieiraPDT critica os investimentos em educação de Leite Pagar em dia é o mínimo"" diz #DebateNaBandRS",0.2211195,Positivo
RT @lucasgertzm Não existe outra opção O Rio Grande Sul precisa de um projeto capaz de atender necessidades reais povo gaúcho P…,0.23309222,Positivo
RT @MCPCiro E não podemos esquecer excelentíssimo @VieiraPDT nossa candidato Ciro pelo Rio Grande sul que estará #DebateNaBan…,0.050362177,Neutro
@caiofbritto @EdegarPretto Não sou robô e nem inocente inútil que defende ladroes Condenados,0.800372,Negativo
RT @MCPCiro E não podemos esquecer excelentíssimo @VieiraPDT nossa candidato Ciro pelo Rio Grande sul que estará #DebateNaBan…,0.050362177,Neutro
Vieira cita que tem escolas caindo aos pedaços fala da desvalorização e desmotivação dos professores Ri fato de Leite falar em pagar em dia mas que não é compatível Vieira cita que governo colocou mão bolso dos professores aposentados #DebateNaBandRS,0.33562708,Positivo
RT @queki Hahahaha gostaria muito de viver Brasil que o Onyx fala 🤣🤡 #DebateNaBandRS,0.15475476,Positivo
RT @PTdoRS Acompanhe o Debate da BandRS onde @EdegarPretto apresenta os seus compromissos e sua palavra de gaúcho com o povo RS\n\nAs…,0.34042552,Positivo
RT @EngZini Temos o dobro da evasão escolar da média nacional Isso é ou não é uma vergonha @VieiraPDT \n\n@EduardoLeite_ joga toda cul…,0.60089546,Negativo
RT @mariadorosario Importante fala \n@EdegarPretto\n agora #DebateNaBandRS sobre alimentação das nossas crianças e adolescentes nas…,0.08244847,Neutro
RT @matheuspggomes Vários temas apareceram #DebateNaBandRS  mas até agora o candidato Partido NOVO não falou de combate à fome d…,0.17473385,Positivo
@EdegarPretto Merenda escolar tem de ser comida de qualidade,0.54238683,Negativo
RT @mariadorosario Importante fala \n@EdegarPretto\n agora #DebateNaBandRS sobre alimentação das nossas crianças e adolescentes nas…,0.08244847,Neutro
RT @mariadorosario Acompanhando o #DebateNaBandRS por aqui E vocês Acompanho o @EdegarPretto que está muito preparado para liderar nosso…,0.055042017,Neutro
Esse formato de debate é muito ruim Por que não deixar todos os candidatos em cena #DebatenaBandRS,0.4075729,Negativo
RT @luizmuller O Onix Lorenzoni sempre apoiou o Leite na política de Privatização e Desmonte  Agora critica o parceiro privateiro Barbar…,0.2025547,Positivo
RT @mariadorosario Acompanhando o #DebateNaBandRS por aqui E vocês Acompanho o @EdegarPretto que está muito preparado para liderar nosso…,0.055042017,Neutro
Edegar Pretto é o candidato de Lula #DebateNaBandRS  #LulaOlivioPrettoRuas,0.14758277,Positivo
RT @matheuspggomes Ser contra privatizações da Corsan e Banrisul é um compromisso estratégico com o povo gaúcho Nosso candidato g…,0.54238683,Negativo
RT @mariadorosario Acompanhando o #DebateNaBandRS por aqui E vocês Acompanho o @EdegarPretto que está muito preparado para liderar nosso…,0.055042017,Neutro
RT @sigamariaeunice #DebateNaBandRS O @EdegarPretto mostra que Leite é Sartori deixaram Educação Quebrada 18 das escolas nem banheiro…,0.22091791,Positivo
@EduardoLeite_ Teu negócio é colorir mapinha,0.17054091,Positivo
RT @mariadorosario Acompanhando o #DebateNaBandRS por aqui E vocês Acompanho o @EdegarPretto que está muito preparado para liderar nosso…,0.055042017,Neutro
RT @mariadorosario Acompanhando o #DebateNaBandRS por aqui E vocês Acompanho o @EdegarPretto que está muito preparado para liderar nosso…,0.055042017,Neutro
RT @EdegarPretto Eu quero dizer aos gaúchos e gaúchas que se eu governador vou anular todos os atos de privatização da nossa Corsan…,0.4028394,Negativo
RT @mariadorosario Acompanhando o #DebateNaBandRS por aqui E vocês Acompanho o @EdegarPretto que está muito preparado para liderar nosso…,0.055042017,Neutro
RT @mariadorosario Acompanhando o #DebateNaBandRS por aqui E vocês Acompanho o @EdegarPretto que está muito preparado para liderar nosso…,0.055042017,Neutro
RT @marcelvanhattem Hoje tem debate da Band com os candidatos governador partir das 21h O @partidonovo30 estará presente com @Ricardo…,0.038852096,Neutro
RT @SigaPepeVargas #DebatenaBandRS #LulaOlivioPrettoRuas,0.19514643,Positivo
Eu não consigo ver esse Heinze falando embora eu tbm saiba q o RS faz muito por merecer um merda desses comando\n\n#DebateNaBandRS,0.86978316,Negativo
RT @marcelvanhattem Hoje tem debate da Band com os candidatos governador partir das 21h O @partidonovo30 estará presente com @Ricardo…,0.038852096,Neutro
RT @Malacheia3 @giovanicherini Com caixa 2 ou sem caixa 2 @onyxlorenzoni ,0.012811388,Neutro
RT @NatashaPSOL O Heinze disse que quer aumentar autoestima povo gaúcho Como Enfiando cloroquina goela abaixo Ou chamando o povo d…,0.51700354,Negativo
RT @luizmuller Acompanhe #AoVivo #DebateNaBandRS Começou bem @EdegarPretto dando aula debate,0.04804771,Neutro
@Heinzeoficial Queremos rodízio de placas dos automóveis em Porto Alegre,0.18781419,Positivo
"RT @Valdeci13rs Se Deus quiser vou eleger governador e eu vou anular todos os atos de privatização da nossa Corsan"" afirma @EdegarPr…",0.15506357,Positivo
"Já governamos o RS e o país O presidente @LulaOficial criou 18 universidades RS centenas de institutos Aqui RS foi @olivio_dutra que criou UERGS com visão de levar educação e formar pessoas em cada região"" @EdegarPretto\n\n#LulaOlivioPrettoRuas #DebatenaBandRS",0.12922971,Positivo
RT @sigamariaeunice Muita cara de Pau Leite falar em mulheres  Foi o PT que criou Secretaria Especial dos direitos das mulheres e o…,0.83744454,Negativo
RT @luizmuller Acompanhe #AoVivo #DebateNaBandRS Começou bem @EdegarPretto dando aula debate,0.04804771,Neutro
Esse discurso antipolítica que o Ricardo Jobim apresenta é perigoso despolitizante Fala da classe política como ele candidato governador não fosse - vejam só - um político #debatenabandrs,0.48958942,Negativo
RT @luizmuller #DebateNaBandRS O @EdegarPretto mostrando que veio Junto com #LulaEoPTReconstruirOBrasil e o Rio Grande #DebateNaBand #L…,0.09013535,Neutro
Não existe outra opção O Rio Grande Sul precisa de um projeto capaz de atender necessidades reais povo gaúcho Precisamos investir Estado garantir uma boa educação uma assistência uma saúde e segurança #DebateNaBandRS  #LulaOlivioPrettoRuas,0.12012503,Positivo
RT @luizmuller #DebateNaBandRS O @EdegarPretto mostrando que veio Junto com #LulaEoPTReconstruirOBrasil e o Rio Grande #DebateNaBand #L…,0.09013535,Neutro
RT @luizmuller #DebateNaBandRS #DebateNaBand o @EdegarPretto mostra que nos governos PT fo Tarso e Olívio o Rio Grande cresceu m…,0.15721503,Positivo
RT @luizmuller #DebateNaBandRS O @EdegarPretto mostrando que veio Junto com #LulaEoPTReconstruirOBrasil e o Rio Grande #DebateNaBand #L…,0.09013535,Neutro
RT @ruirapina3 Edegar Pretto o poste gaúcho ex-condenado falando em acabar com fome das crianças em fase escolar Ué O chefe dele n…,0.72634697,Negativo
@EduardoLeite_ massacrado hein #DebateNaBandRS,0.4028394,Negativo
RT @Luizao_Band 21h06 - Porto Alegre\n\n#Fantástico 201\n#DomingoEspetacular 65\n#ProgramaSilvioSantos 63\n#Encrenca 24\n#DebateNaBandRS 18,0.012811388,Neutro
RT @sigamariaeunice O Leite mentindo de novo Não fez nada pra resolver problemas transporte urbano Temos passagens de ônibus mais…,0.47102526,Negativo
Leite trabalhou em prol da evasão escolar negou aos nossos jovens aquilo que é seu por direito \nSeguiu linha neoliberal sucateando educação e desvalorizando os professores \nOs números não mentem O RS tem o dobro de evasão escolar que média nacional \n#DebateNaBandRS,0.44079745,Negativo
RT @Luizao_Band 21h06 - Porto Alegre\n\n#Fantástico 201\n#DomingoEspetacular 65\n#ProgramaSilvioSantos 63\n#Encrenca 24\n#DebateNaBandRS 18,0.012811388,Neutro
RT @LuckyDuckyBr Debate na Band RS com @onyxlorenzoni,0.055042017,Neutro
RT @lucasgertzm OS GOVERNOS PETISTAS FORAM OS GOVERNOS QUE MAIS INVESTIRAM EM EDUCAÇÃO NESTE PAÍS #DebateNaBandRS  #LulaOlivioPrettoRuas,0.08244847,Neutro
RT @LeonelRadde Eduardo Leite junto com PSDB e MDB deixaram os professores e professoras 7 anos sem reposição slasrial São 14 de escol…,0.07074734,Neutro
RT @lorenzobmb Eduardo Leite Onyx Lorenzoni Luís Carlos Heinze Todos fazem parte mesmo grupo que vêm desgovernando o RS e o Brasil…,0.16477858,Positivo
RT @LeonelRadde Eduardo Leite junto com PSDB e MDB deixaram os professores e professoras 7 anos sem reposição slasrial São 14 de escol…,0.07074734,Neutro
Esperando proxima gafe Heinze\n\n#DebateNaBandRS,0.122092985,Positivo
@nitagaribaldi Currículo melhor que o @onyxlorenzoni  neh\n\n#DebateNaBandRS,0.15839143,Positivo
RT @LeonelRadde Eduardo Leite junto com PSDB e MDB deixaram os professores e professoras 7 anos sem reposição slasrial São 14 de escol…,0.07074734,Neutro
Vieira da CunhaPDT também está bem #DebateNaBandRS,0.13629812,Positivo
RT @LeonelRadde Eduardo Leite junto com PSDB e MDB deixaram os professores e professoras 7 anos sem reposição slasrial São 14 de escol…,0.07074734,Neutro
RT @PolacaRocha Quem é que tá contando mentiras e fake news Onix e Heinze\n#DebateNaBandRS\n#LulaOlivioEdegarRuas,0.6984173,Negativo
@drschulte_ @EdegarPretto Anotado senhor robô Bolsonaro Como vai Rachadinha Carluxo,0.6938776,Negativo
O Eduardo Leite tá contando uma história de bom pagador para os professores Surreal e um deboche com o funcionalismo Mal fez o mínimo #DebateNaBandRS,0.54238683,Negativo
#DebateNaBandRS\nVieira usando slogan governo Leite para desmontar o engomadinho \nMuito bom dando de relho qdo o assunto é educação \nLeite mentindo e perdidão,0.67148936,Negativo
RT @FlorbelaEspanc5 Insuportável ouvir o Onyx debate da Band Ele não está fazendo campanha para ele Está fazendo campanha para o Bols…,0.47102526,Negativo
RT @StelaFarias Candidato Novo mostra despreparo e falta de informações sobre situação econômica RS Usa falácia da antipolítica com…,0.48869476,Negativo
RT @lcportinho Tá sobrando #DebateNaBandRS o @EdegarPretto @ptbrasil \n\nCandidato mais preparado e com propostas e realizações p most…,0.08244847,Neutro
RT @JulianaBrizola Os trabalhadores da saúde foram indispensáveis combate à pandemia Sim @vieirapdt apesar de Bolsonaro O presidente…,0.038852096,Neutro
Edegar Pretto o único candidato possível ao governo estado #DebateNaBandRS,0.16828246,Positivo
